task_id,arrival_time_sec,arrival_hour,type,priority,length_mi,cpu_cores,ram_mb,data_size_mb,deadline_sec,deadline_rel_sec,data_region
10782,63803,17,ROUTINE,1,450443,5,3959,131,79885,16082,EU-CENTRAL
10783,58842,16,ROUTINE,2,101048,3,4229,73,75453,16611,EU-WEST
10784,36211,10,ROUTINE,2,198048,4,2193,204,49899,13688,EU-CENTRAL
10785,29277,8,ROUTINE,1,105989,2,4345,103,38011,8734,EU-CENTRAL
10786,27851,7,CRITICAL,4,140688,2,1580,36,35530,7679,EU-CENTRAL
10787,57596,15,CRITICAL,4,25094,1,984,218,63269,5673,EU-WEST
10788,56876,15,CRITICAL,3,77557,2,2098,694,62396,5520,US-EAST
10789,1987,0,CRITICAL,5,497957,7,4697,77,14921,12934,EU-WEST
10790,61348,17,CRITICAL,5,221257,5,2922,75,68638,7290,EU-WEST
10791,37668,10,ROUTINE,1,34909,1,1362,46,53022,15354,EU-WEST
10792,56093,15,ROUTINE,2,44221,1,3949,69,74424,18331,US-EAST
10793,74560,20,CRITICAL,4,212514,8,7208,860,80946,6386,EU-CENTRAL
10794,41481,11,ROUTINE,1,60137,3,5086,81,52552,11071,US-EAST
10795,61731,17,CRITICAL,3,75581,3,3588,122,67060,5329,US-EAST
10796,59987,16,ROUTINE,1,22334,1,2859,880,77680,17693,EU-CENTRAL
10797,21914,6,ROUTINE,1,19424,2,3745,2241,28943,7029,EU-CENTRAL
10798,48533,13,ROUTINE,2,60193,2,2786,136,59369,10836,EU-WEST
10799,59190,16,ROUTINE,3,40662,1,1011,734,68690,9500,EU-WEST
10800,2395,0,ROUTINE,2,95491,4,5346,152,8869,6474,EU-CENTRAL
10801,80146,22,CRITICAL,5,80315,2,5310,181,87322,7176,EU-WEST
10802,54313,15,ROUTINE,2,256581,7,3817,1157,68297,13984,EU-CENTRAL
10803,59396,16,CRITICAL,4,169435,4,5460,93,68069,8673,EU-CENTRAL
10804,20241,5,ROUTINE,2,41756,2,4759,150,33304,13063,EU-WEST
10805,25939,7,ROUTINE,1,40453,1,1698,214,30545,4606,EU-WEST
10806,51997,14,CRITICAL,5,9285,2,4989,1195,53671,1674,US-EAST
10807,18073,5,ROUTINE,2,168014,3,5118,70,30848,12775,EU-CENTRAL
10808,33100,9,CRITICAL,4,373232,6,2904,46,46485,13385,EU-WEST
10809,52097,14,CRITICAL,4,195368,4,3473,208,57494,5397,EU-WEST
10810,60923,16,CRITICAL,5,85256,4,5319,79,65761,4838,EU-WEST
10811,39712,11,ROUTINE,3,28346,1,909,436,49135,9423,US-EAST
10812,36141,10,ROUTINE,2,190802,4,3505,125,50922,14781,EU-WEST
10813,60268,16,CRITICAL,4,96506,2,2546,159,64654,4386,US-EAST
10814,40520,11,CRITICAL,4,505311,7,6768,103,51392,10872,EU-CENTRAL
10815,18233,5,CRITICAL,5,174841,2,3534,140,23353,5120,US-EAST
10816,62973,17,ROUTINE,3,96765,2,2915,158,79148,16175,EU-CENTRAL
10817,21606,6,ROUTINE,1,47760,1,4176,88,33895,12289,EU-CENTRAL
10818,61420,17,ROUTINE,2,9841,1,4115,24,75635,14215,US-EAST
10819,60492,16,ROUTINE,2,128831,3,4379,138,79750,19258,US-EAST
10820,58249,16,ROUTINE,2,129205,3,1891,189,77443,19194,EU-WEST
10821,53873,14,ROUTINE,2,43880,2,3201,123,62275,8402,EU-CENTRAL
10822,33661,9,CRITICAL,3,173051,3,2114,181,39220,5559,EU-WEST
10823,38715,10,CRITICAL,4,329803,7,5768,60,51025,12310,US-EAST
10824,61415,17,ROUTINE,1,66269,4,5866,1144,78068,16653,EU-WEST
10825,62518,17,ROUTINE,2,23484,2,2587,1045,78508,15990,EU-WEST
10826,81933,22,ROUTINE,2,515174,4,4726,209,99116,17183,US-EAST
10827,36808,10,ROUTINE,1,196504,5,5887,1139,51173,14365,EU-CENTRAL
10828,19884,5,ROUTINE,2,68881,2,1863,157,35318,15434,US-EAST
10829,82678,22,ROUTINE,3,63345,2,2232,65,100023,17345,EU-WEST
10830,67836,18,ROUTINE,3,322160,4,2255,120,79470,11634,EU-WEST
10831,48111,13,ROUTINE,1,42007,2,3265,5002,54141,6030,EU-WEST
10832,51055,14,ROUTINE,1,108558,2,3873,64,64197,13142,US-EAST
10833,66057,18,ROUTINE,2,8773,2,2993,1652,83012,16955,US-EAST
10834,31289,8,CRITICAL,5,195908,8,5363,170,38308,7019,EU-CENTRAL
10835,79703,22,CRITICAL,5,537331,4,4430,27,91453,11750,US-EAST
10836,63504,17,CRITICAL,4,66279,4,4223,1314,69218,5714,US-EAST
10837,40306,11,ROUTINE,2,16507,1,4823,489,45380,5074,US-EAST
10838,25606,7,CRITICAL,3,14496,2,5371,206,30624,5018,EU-WEST
10839,75859,21,CRITICAL,3,292814,5,2948,10,84551,8692,EU-WEST
10840,58728,16,CRITICAL,3,194780,6,5808,178,68197,9469,EU-WEST
10841,31501,8,ROUTINE,1,49522,2,4305,161,36239,4738,EU-WEST
10842,85445,23,ROUTINE,1,86995,4,5774,15,104766,19321,EU-WEST
10843,29071,8,ROUTINE,3,19642,1,4238,12,44851,15780,US-EAST
10844,78220,21,ROUTINE,3,34757,2,1960,49,82694,4474,EU-WEST
10845,62612,17,ROUTINE,1,41809,2,3949,407,74870,12258,US-EAST
10846,66934,18,ROUTINE,2,14848,1,2296,95,81790,14856,US-EAST
10847,42247,11,ROUTINE,1,150233,3,4471,756,52771,10524,EU-WEST
10848,3996,1,ROUTINE,3,81566,3,3992,118,15195,11199,EU-CENTRAL
10849,48935,13,ROUTINE,2,54735,4,2546,180,54851,5916,US-EAST
10850,67849,18,ROUTINE,1,14555,1,1977,67,75641,7792,US-EAST
10851,31327,8,CRITICAL,4,343140,4,5791,139,40562,9235,EU-WEST
10852,40489,11,CRITICAL,4,169837,4,3503,139,47651,7162,EU-WEST
10853,72882,20,CRITICAL,4,54445,3,3349,133,75541,2659,EU-WEST
10854,85099,23,ROUTINE,1,300324,4,4499,49,105032,19933,EU-CENTRAL
10855,54283,15,ROUTINE,1,184433,7,6258,336,67900,13617,EU-CENTRAL
10856,63354,17,CRITICAL,4,480182,7,4016,42,74842,11488,EU-CENTRAL
10857,38485,10,ROUTINE,2,12512,1,3423,194,43118,4633,EU-CENTRAL
10858,39666,11,ROUTINE,2,97185,2,3116,56,54889,15223,US-EAST
10859,61882,17,ROUTINE,3,9385,1,1903,1194,72837,10955,EU-WEST
10860,66978,18,ROUTINE,3,193727,4,4896,291,76773,9795,US-EAST
10861,53772,14,CRITICAL,4,36121,1,3385,133,56563,2791,EU-CENTRAL
10862,79299,22,CRITICAL,4,72799,4,6079,13,85440,6141,EU-WEST
10863,54172,15,ROUTINE,1,58501,2,4788,106,59779,5607,EU-WEST
10864,66619,18,CRITICAL,4,354669,7,5468,161,78226,11607,EU-CENTRAL
10865,67263,18,ROUTINE,2,209995,6,4937,68,75830,8567,US-EAST
10866,51262,14,ROUTINE,2,60464,3,1780,1054,60390,9128,US-EAST
10867,75592,20,ROUTINE,3,30119,1,1568,628,88801,13209,EU-WEST
10868,67665,18,ROUTINE,2,383963,5,5213,183,87219,19554,EU-WEST
10869,57874,16,ROUTINE,2,12085,2,1906,33,63278,5404,EU-CENTRAL
10870,3667,1,ROUTINE,2,38451,1,4640,188,12863,9196,EU-WEST
10871,31529,8,CRITICAL,4,390450,4,3214,184,42100,10571,EU-CENTRAL
10872,59387,16,CRITICAL,5,22830,2,4922,76,65216,5829,EU-WEST
10873,51223,14,ROUTINE,2,286248,5,3959,165,68129,16906,EU-WEST
10874,18412,5,ROUTINE,1,44571,1,1450,116,36543,18131,US-EAST
10875,63199,17,CRITICAL,4,65388,2,3817,164,66753,3554,EU-CENTRAL
10876,27958,7,ROUTINE,1,65427,4,6072,1709,45010,17052,US-EAST
10877,66568,18,ROUTINE,3,148882,4,3141,77,74365,7797,EU-WEST
10878,56858,15,ROUTINE,2,26220,1,4422,1019,71590,14732,EU-CENTRAL
10879,33395,9,ROUTINE,2,67661,2,1692,748,48897,15502,EU-CENTRAL
10880,34564,9,CRITICAL,3,25320,1,2513,51,38056,3492,EU-CENTRAL
10881,78182,21,CRITICAL,5,23170,2,2947,35,82819,4637,US-EAST
10882,60498,16,CRITICAL,5,507091,5,4897,114,73066,12568,EU-CENTRAL
10883,61417,17,ROUTINE,3,38871,1,3590,202,66765,5348,EU-WEST
10884,53672,14,ROUTINE,2,383519,6,5028,193,77576,23904,EU-CENTRAL
10885,53793,14,ROUTINE,2,255988,5,5068,40,75597,21804,EU-CENTRAL
10886,31434,8,CRITICAL,5,12057,2,4107,210,36601,5167,US-EAST
10887,34441,9,ROUTINE,1,24607,2,3421,151,44342,9901,EU-WEST
10888,68898,19,CRITICAL,4,35421,2,1508,122,71958,3060,EU-CENTRAL
10889,52450,14,ROUTINE,3,193921,4,3941,313,60964,8514,EU-CENTRAL
10890,52289,14,ROUTINE,3,34510,2,1408,1062,68891,16602,EU-CENTRAL
10891,76878,21,ROUTINE,3,139482,4,2942,2300,83890,7012,EU-CENTRAL
10892,36985,10,ROUTINE,1,45176,2,4914,741,55916,18931,EU-WEST
10893,77306,21,ROUTINE,2,43062,1,1527,203,95813,18507,EU-WEST
10894,31299,8,ROUTINE,1,62299,4,5893,127,37898,6599,US-EAST
10895,14107,3,ROUTINE,3,132253,4,2484,4151,29619,15512,US-EAST
10896,53119,14,ROUTINE,2,21936,1,2186,197,69078,15959,US-EAST
10897,76665,21,ROUTINE,1,165872,2,4741,81,96057,19392,EU-WEST
10898,59529,16,ROUTINE,2,47542,1,1616,177,75063,15534,US-EAST
10899,33146,9,ROUTINE,2,101340,4,3075,200,52388,19242,EU-WEST
10900,22310,6,ROUTINE,3,160724,4,3634,38,31541,9231,EU-CENTRAL
10901,50748,14,ROUTINE,2,47172,2,2678,65,60479,9731,EU-WEST
10902,69400,19,ROUTINE,1,110990,4,2095,2472,85120,15720,EU-WEST
10903,80064,22,ROUTINE,1,447810,4,2687,52,95298,15234,EU-CENTRAL
10904,37256,10,ROUTINE,1,144077,2,2178,38,45191,7935,EU-WEST
10905,26527,7,ROUTINE,3,192670,4,3265,921,35665,9138,EU-CENTRAL
10906,27765,7,ROUTINE,3,15599,2,2891,4957,36477,8712,US-EAST
10907,66212,18,CRITICAL,5,80340,4,4923,193,70943,4731,EU-WEST
10908,67399,18,ROUTINE,3,69227,3,2450,196,72810,5411,EU-WEST
10909,64802,18,ROUTINE,2,12978,2,3600,160,69583,4781,EU-CENTRAL
10910,28437,7,ROUTINE,2,45864,2,2863,1695,43469,15032,US-EAST
10911,53821,14,CRITICAL,4,191830,7,5314,213,62019,8198,EU-WEST
10912,32286,8,CRITICAL,4,144436,2,2881,741,40049,7763,EU-CENTRAL
10913,35948,9,ROUTINE,1,175711,3,3299,10,50973,15025,EU-WEST
10914,35700,9,CRITICAL,5,39982,1,4470,874,37568,1868,EU-WEST
10915,15774,4,CRITICAL,4,83099,3,2788,212,20511,4737,EU-WEST
10916,57884,16,CRITICAL,3,64401,3,4716,211,63761,5877,EU-WEST
10917,28245,7,ROUTINE,2,78480,2,4753,131,36784,8539,EU-WEST
10918,77852,21,CRITICAL,3,500237,7,6100,1140,91242,13390,US-EAST
10919,39010,10,ROUTINE,2,357862,6,5357,127,57518,18508,EU-CENTRAL
10920,50627,14,CRITICAL,5,59582,2,1678,77,54410,3783,US-EAST
10921,29011,8,ROUTINE,3,345629,4,2904,70,46551,17540,EU-WEST
10922,27310,7,CRITICAL,4,42875,2,3238,1068,30303,2993,US-EAST
10923,63171,17,CRITICAL,4,26023,2,2402,1049,65419,2248,EU-CENTRAL
10924,36752,10,ROUTINE,2,87164,3,3090,532,53188,16436,EU-WEST
10925,59591,16,ROUTINE,3,309950,7,7029,174,83371,23780,EU-WEST
10926,54656,15,ROUTINE,2,57032,2,5368,75,65321,10665,EU-CENTRAL
10927,29557,8,ROUTINE,1,217203,7,7257,5010,51617,22060,EU-WEST
10928,30379,8,ROUTINE,2,99811,2,2993,204,46306,15927,EU-WEST
10929,34635,9,ROUTINE,1,36662,2,4535,219,45704,11069,EU-WEST
10930,52361,14,CRITICAL,3,219234,6,4377,207,58266,5905,EU-CENTRAL
10931,36910,10,ROUTINE,2,94869,3,3488,187,53132,16222,US-EAST
10932,59618,16,CRITICAL,3,216086,8,4196,12,66744,7126,EU-WEST
10933,9034,2,CRITICAL,3,65814,3,4594,14,13312,4278,US-EAST
10934,66516,18,ROUTINE,2,64758,4,5077,119,72415,5899,EU-WEST
10935,5292,1,ROUTINE,2,16052,2,3604,196,18138,12846,EU-WEST
10936,36810,10,ROUTINE,1,55976,4,2583,58,42809,5999,US-EAST
10937,63983,17,CRITICAL,3,35202,1,1535,101,68780,4797,EU-WEST
10938,42679,11,ROUTINE,2,216314,6,6212,59,53171,10492,US-EAST
10939,55394,15,ROUTINE,1,94848,4,5777,206,70652,15258,EU-CENTRAL
10940,48612,13,ROUTINE,2,184497,5,6187,17,62703,14091,EU-WEST
10941,39963,11,ROUTINE,2,64176,4,3196,1994,59364,19401,US-EAST
10942,40721,11,ROUTINE,1,35633,1,1416,103,54723,14002,EU-CENTRAL
10943,32717,9,ROUTINE,2,500593,8,7443,164,54306,21589,EU-CENTRAL
10944,28882,8,ROUTINE,2,119533,3,1804,334,46797,17915,EU-WEST
10945,64939,18,CRITICAL,4,114755,2,3396,160,69580,4641,EU-WEST
10946,29385,8,ROUTINE,2,14368,1,3159,5632,43871,14486,EU-WEST
10947,67032,18,ROUTINE,1,59792,4,3928,75,71986,4954,US-EAST
10948,33908,9,ROUTINE,1,22622,2,2626,90,45434,11526,EU-CENTRAL
10949,72150,20,ROUTINE,1,16570,2,3880,217,80442,8292,EU-WEST
10950,61523,17,CRITICAL,3,45084,1,1747,143,66257,4734,EU-CENTRAL
10951,29109,8,ROUTINE,2,357736,6,6868,4768,53515,24406,EU-CENTRAL
10952,62087,17,ROUTINE,2,95176,2,3082,118,71716,9629,EU-WEST
10953,61239,17,ROUTINE,2,419710,6,5698,75,73538,12299,EU-WEST
10954,25877,7,CRITICAL,3,335386,8,7121,145,34295,8418,US-EAST
10955,36924,10,ROUTINE,2,44186,2,2534,170,41566,4642,US-EAST
10956,35946,9,CRITICAL,4,265590,5,4351,480,42760,6814,EU-WEST
10957,69846,19,ROUTINE,3,205443,6,5415,144,88130,18284,US-EAST
10958,42885,11,ROUTINE,2,33948,2,2302,37,60409,17524,EU-WEST
10959,64696,17,CRITICAL,4,194651,8,4608,1195,71417,6721,EU-CENTRAL
10960,32369,8,ROUTINE,2,30930,2,1831,71,43191,10822,US-EAST
10961,31818,8,ROUTINE,3,168814,3,1809,203,43362,11544,US-EAST
10962,21564,5,CRITICAL,5,40732,1,1582,210,23479,1915,US-EAST
10963,39546,10,CRITICAL,4,182837,6,2873,181,46476,6930,US-EAST
10964,67274,18,ROUTINE,2,63385,2,4458,324,82953,15679,EU-WEST
10965,19461,5,ROUTINE,2,59263,2,1766,164,27621,8160,EU-CENTRAL
10966,39815,11,ROUTINE,3,115305,3,4055,390,50858,11043,EU-CENTRAL
10967,51646,14,CRITICAL,5,464452,7,4562,80,64417,12771,EU-WEST
10968,14648,4,ROUTINE,2,95269,4,2239,60,28891,14243,US-EAST
10969,36314,10,ROUTINE,2,60129,4,4829,201,48595,12281,EU-WEST
10970,63520,17,ROUTINE,3,64522,3,2948,107,76096,12576,EU-CENTRAL
10971,53717,14,ROUTINE,2,187859,5,4517,204,62430,8713,EU-CENTRAL
10972,75043,20,CRITICAL,3,218340,6,4972,203,82051,7008,EU-WEST
10973,37393,10,ROUTINE,2,37307,2,4260,1685,50207,12814,US-EAST
10974,50881,14,ROUTINE,1,15728,1,1267,128,62094,11213,EU-CENTRAL
10975,12632,3,CRITICAL,4,37249,1,1300,32,15816,3184,EU-CENTRAL
10976,50762,14,ROUTINE,1,110023,3,3383,191,59441,8679,EU-WEST
10977,31402,8,ROUTINE,3,124356,2,5315,154,37908,6506,EU-WEST
10978,26708,7,CRITICAL,4,29716,2,5235,115,31106,4398,US-EAST
10979,26415,7,CRITICAL,4,59180,3,4553,193,29846,3431,EU-CENTRAL
10980,6004,1,ROUTINE,1,30192,1,3040,87,24030,18026,EU-CENTRAL
10981,37565,10,ROUTINE,3,16001,2,4663,179,44227,6662,US-EAST
10982,64488,17,ROUTINE,1,62232,2,5001,114,78749,14261,EU-WEST
10983,39431,10,ROUTINE,1,162830,2,4739,178,57743,18312,US-EAST
10984,64444,17,CRITICAL,3,113040,3,3764,107,69799,5355,EU-CENTRAL
10985,61168,16,ROUTINE,2,59664,4,5514,142,66671,5503,EU-CENTRAL
10986,49357,13,CRITICAL,5,36278,1,1248,526,54672,5315,US-EAST
10987,33866,9,CRITICAL,3,54145,4,4842,49,38825,4959,EU-CENTRAL
10988,361,0,CRITICAL,5,151173,4,2410,183,4634,4273,EU-WEST
10989,66599,18,CRITICAL,3,134872,3,1948,790,73640,7041,US-EAST
10990,25210,7,CRITICAL,4,67038,4,5428,501,30584,5374,US-EAST
10991,57520,15,ROUTINE,1,66766,2,5299,112,70330,12810,EU-WEST
10992,47141,13,ROUTINE,2,56028,2,1443,468,60148,13007,EU-CENTRAL
10993,19225,5,ROUTINE,2,87966,2,1458,161,28636,9411,EU-CENTRAL
10994,67296,18,ROUTINE,3,67173,4,2456,180,84817,17521,EU-WEST
10995,39631,11,ROUTINE,2,39473,2,5129,16,51257,11626,EU-CENTRAL
10996,1067,0,CRITICAL,3,240961,5,4133,128,11667,10600,EU-WEST
10997,10714,2,ROUTINE,2,270712,4,4951,181,25197,14483,EU-WEST
10998,62088,17,ROUTINE,2,50085,4,3903,67,69252,7164,US-EAST
10999,58767,16,CRITICAL,4,130018,4,5096,180,66093,7326,EU-CENTRAL
11000,35898,9,ROUTINE,3,158939,2,4386,91,46856,10958,US-EAST
11001,58773,16,ROUTINE,3,136211,3,1695,46,79525,20752,US-EAST
11002,76738,21,ROUTINE,1,102363,3,2830,81,96990,20252,EU-CENTRAL
11003,60187,16,CRITICAL,4,365416,6,3071,1097,71676,11489,EU-WEST
11004,41289,11,ROUTINE,3,169909,3,5587,161,51856,10567,EU-CENTRAL
11005,28391,7,ROUTINE,2,58776,2,2717,109,38326,9935,EU-WEST
11006,30910,8,ROUTINE,1,40065,2,4645,175,46323,15413,EU-WEST
11007,39146,10,ROUTINE,2,31359,1,1542,148,48971,9825,EU-CENTRAL
11008,52468,14,ROUTINE,1,98249,3,5053,118,65806,13338,EU-WEST
11009,25660,7,ROUTINE,1,149240,3,4431,491,42768,17108,US-EAST
11010,34805,9,ROUTINE,2,174601,2,2049,165,55751,20946,EU-WEST
11011,49224,13,CRITICAL,5,14860,1,1814,72,51114,1890,EU-CENTRAL
11012,63199,17,ROUTINE,2,66479,2,2798,3983,75886,12687,EU-CENTRAL
11013,84021,23,ROUTINE,2,34681,1,3381,24,102325,18304,EU-CENTRAL
11014,54197,15,CRITICAL,4,29582,2,4131,72,57761,3564,US-EAST
11015,7875,2,ROUTINE,2,13580,2,3999,205,14815,6940,EU-WEST
11016,27582,7,ROUTINE,1,177319,2,4398,217,41890,14308,EU-CENTRAL
11017,37400,10,ROUTINE,3,174887,3,4908,1136,49328,11928,EU-CENTRAL
11018,54030,15,CRITICAL,4,50400,2,4601,4476,56822,2792,US-EAST
11019,11927,3,CRITICAL,5,106258,2,3086,2709,16076,4149,EU-CENTRAL
11020,63153,17,ROUTINE,1,65343,4,4615,141,77185,14032,EU-WEST
11021,60449,16,CRITICAL,3,218916,6,5601,1055,67642,7193,EU-CENTRAL
11022,32471,9,ROUTINE,1,18221,1,3369,149,37373,4902,EU-WEST
11023,60858,16,ROUTINE,2,174490,3,4694,71,76065,15207,EU-CENTRAL
11024,63353,17,ROUTINE,3,97805,3,5457,170,75516,12163,EU-CENTRAL
11025,28936,8,CRITICAL,5,57127,4,3119,86,32993,4057,EU-CENTRAL
11026,10262,2,ROUTINE,3,130839,2,3736,2046,23800,13538,EU-WEST
11027,39860,11,CRITICAL,3,36632,2,2899,1039,44267,4407,EU-WEST
11028,30839,8,ROUTINE,1,28273,1,3227,5288,48091,17252,EU-CENTRAL
11029,33021,9,CRITICAL,5,189345,4,2084,113,40181,7160,EU-WEST
11030,57387,15,ROUTINE,1,49478,1,3399,191,72922,15535,EU-WEST
11031,14557,4,ROUTINE,1,24339,1,4008,90,22905,8348,US-EAST
11032,34797,9,ROUTINE,2,162958,3,1920,113,49408,14611,EU-CENTRAL
11033,58170,16,ROUTINE,2,446420,8,7022,3844,74302,16132,EU-WEST
11034,30578,8,CRITICAL,4,141336,4,3529,95,35898,5320,EU-WEST
11035,84190,23,CRITICAL,4,438233,7,6915,1127,95165,10975,EU-WEST
11036,63663,17,ROUTINE,1,35706,2,3073,127,81440,17777,US-EAST
11037,61286,17,CRITICAL,4,217663,6,6707,95,69595,8309,EU-CENTRAL
11038,58455,16,ROUTINE,1,259263,7,6076,778,73983,15528,US-EAST
11039,67756,18,ROUTINE,3,57880,4,4401,5007,81394,13638,EU-CENTRAL
11040,61741,17,CRITICAL,4,543957,5,5869,1132,72878,11137,EU-WEST
11041,30338,8,ROUTINE,2,145711,2,2593,120,48341,18003,EU-CENTRAL
11042,77027,21,ROUTINE,1,211443,6,5064,25,91528,14501,EU-CENTRAL
11043,84235,23,ROUTINE,3,154180,2,3661,65,103767,19532,EU-WEST
11044,63323,17,ROUTINE,1,41304,1,1321,171,70383,7060,US-EAST
11045,82061,22,ROUTINE,2,91983,4,5287,215,89761,7700,EU-WEST
11046,63896,17,CRITICAL,5,52785,4,2627,680,66919,3023,EU-WEST
11047,51566,14,CRITICAL,4,110379,4,3910,198,56985,5419,EU-WEST
11048,24502,6,CRITICAL,4,46890,1,2439,193,26657,2155,US-EAST
11049,21008,5,ROUTINE,3,164102,3,3842,131,31804,10796,EU-WEST
11050,31310,8,ROUTINE,3,94011,3,3635,12,50138,18828,EU-WEST
11051,27294,7,ROUTINE,2,16240,2,1664,775,35291,7997,US-EAST
11052,29267,8,ROUTINE,3,79089,4,2806,212,45555,16288,EU-WEST
11053,31981,8,ROUTINE,2,147944,4,3106,815,51770,19789,US-EAST
11054,59182,16,CRITICAL,5,79073,3,1863,96,65795,6613,EU-WEST
11055,35331,9,ROUTINE,2,109651,2,5111,41,53069,17738,EU-CENTRAL
11056,37824,10,CRITICAL,4,12714,2,5005,904,40168,2344,US-EAST
11057,38650,10,ROUTINE,2,42330,1,1733,73,49111,10461,EU-WEST
11058,61158,16,ROUTINE,2,141993,3,1901,138,70673,9515,EU-CENTRAL
11059,67583,18,ROUTINE,2,31268,1,1997,989,82976,15393,EU-CENTRAL
11060,54289,15,ROUTINE,2,106235,4,2321,1118,67783,13494,EU-CENTRAL
11061,37461,10,ROUTINE,1,398021,6,3974,119,49319,11858,EU-WEST
11062,36327,10,CRITICAL,5,22849,2,5221,3696,39576,3249,EU-CENTRAL
11063,18203,5,ROUTINE,2,40311,2,1312,114,35484,17281,US-EAST
11064,82541,22,CRITICAL,4,286605,8,6038,126,90051,7510,EU-CENTRAL
11065,74804,20,ROUTINE,1,178775,2,4972,95,93662,18858,US-EAST
11066,67274,18,ROUTINE,1,19166,1,4559,187,82556,15282,EU-CENTRAL
11067,73017,20,ROUTINE,1,132918,2,4048,586,81671,8654,EU-WEST
11068,48978,13,ROUTINE,2,63352,4,4125,73,61481,12503,EU-CENTRAL
11069,61553,17,ROUTINE,2,473851,7,3252,200,79443,17890,US-EAST
11070,64819,18,ROUTINE,2,71117,2,2441,76,82061,17242,EU-WEST
11071,61267,17,ROUTINE,1,29358,2,2268,126,77064,15797,EU-WEST
11072,58565,16,ROUTINE,2,63831,3,4675,106,69374,10809,US-EAST
11073,63333,17,ROUTINE,1,60286,4,2794,149,75609,12276,EU-WEST
11074,62536,17,CRITICAL,5,174509,2,2478,120,70215,7679,US-EAST
11075,30560,8,ROUTINE,2,184453,7,5863,219,46388,15828,EU-CENTRAL
11076,47731,13,ROUTINE,2,53739,3,2472,30,65467,17736,US-EAST
11077,74062,20,ROUTINE,2,176560,4,4841,182,91246,17184,US-EAST
11078,36202,10,CRITICAL,4,65646,2,3747,65,40973,4771,EU-WEST
11079,8966,2,CRITICAL,4,334995,4,3719,220,21306,12340,US-EAST
11080,58508,16,ROUTINE,3,166445,2,2562,972,78324,19816,US-EAST
11081,42356,11,CRITICAL,4,130247,2,5334,201,49601,7245,EU-CENTRAL
11082,59191,16,CRITICAL,4,138591,3,3231,89,64416,5225,US-EAST
11083,30275,8,CRITICAL,4,14646,2,3519,212,35959,5684,EU-WEST
11084,52735,14,ROUTINE,2,382722,8,6220,133,75984,23249,EU-WEST
11085,56117,15,CRITICAL,5,8864,2,5278,820,59627,3510,EU-CENTRAL
11086,41880,11,CRITICAL,5,13416,2,3909,20,46036,4156,EU-WEST
11087,37117,10,ROUTINE,2,24073,2,3650,792,46597,9480,EU-CENTRAL
11088,61193,16,ROUTINE,1,68503,2,3936,175,73991,12798,EU-CENTRAL
11089,67412,18,CRITICAL,5,192036,7,4840,623,75938,8526,EU-WEST
11090,853,0,ROUTINE,3,11821,2,4623,1018,9479,8626,EU-WEST
11091,79140,21,ROUTINE,2,71889,4,5243,39,96853,17713,EU-CENTRAL
11092,34658,9,ROUTINE,2,67239,3,5541,1372,48212,13554,EU-WEST
11093,40225,11,ROUTINE,1,8226,1,4468,314,57312,17087,EU-WEST
11094,33060,9,ROUTINE,2,10878,1,1421,99,48432,15372,EU-WEST
11095,28794,7,ROUTINE,2,211563,7,6983,69,37139,8345,US-EAST
11096,39183,10,CRITICAL,3,213176,7,4501,4045,45971,6788,EU-CENTRAL
11097,64883,18,ROUTINE,1,127075,4,3580,32,75022,10139,EU-WEST
11098,71780,19,ROUTINE,2,363100,5,2765,392,87644,15864,EU-WEST
11099,37808,10,CRITICAL,4,42777,2,4259,126,43259,5451,EU-WEST
11100,14572,4,ROUTINE,2,39225,1,1913,691,23173,8601,EU-WEST
11101,83411,23,ROUTINE,1,19957,2,1434,169,91625,8214,EU-WEST
11102,52373,14,CRITICAL,3,180095,4,3416,125,60739,8366,EU-WEST
11103,30109,8,CRITICAL,5,213825,6,4013,176,38860,8751,EU-CENTRAL
11104,49921,13,CRITICAL,5,18341,2,4145,77,51532,1611,EU-CENTRAL
11105,23889,6,ROUTINE,1,423975,7,5715,29,41255,17366,EU-CENTRAL
11106,53366,14,CRITICAL,5,9448,1,1428,88,55086,1720,EU-CENTRAL
11107,58790,16,ROUTINE,2,52740,3,4474,83,63851,5061,US-EAST
11108,30420,8,ROUTINE,2,136675,4,4792,5382,49797,19377,US-EAST
11109,59647,16,ROUTINE,3,8596,1,4794,1041,76869,17222,EU-WEST
11110,52129,14,CRITICAL,4,102059,4,5024,195,55788,3659,EU-CENTRAL
11111,78449,21,ROUTINE,2,17343,1,3523,17,87139,8690,US-EAST
11112,12481,3,ROUTINE,2,180637,4,5865,1098,22331,9850,EU-WEST
11113,82055,22,ROUTINE,2,46595,1,3211,47,93149,11094,EU-CENTRAL
11114,37350,10,CRITICAL,4,19252,1,3547,17,38908,1558,EU-WEST
11115,63088,17,ROUTINE,2,25083,2,4606,220,72247,9159,EU-WEST
11116,40784,11,CRITICAL,3,122635,3,4874,1041,47309,6525,US-EAST
11117,51638,14,CRITICAL,3,26658,1,2094,89,56482,4844,EU-WEST
11118,14800,4,CRITICAL,5,123703,2,2411,192,18990,4190,EU-WEST
11119,36176,10,CRITICAL,5,175391,3,5032,206,41141,4965,EU-WEST
11120,68383,18,ROUTINE,2,69635,4,4733,11,76759,8376,US-EAST
11121,64961,18,ROUTINE,2,319000,5,2778,102,79793,14832,EU-WEST
11122,31722,8,CRITICAL,4,25480,1,2644,85,34576,2854,US-EAST
