task_id,arrival_time_sec,arrival_hour,type,priority,length_mi,cpu_cores,ram_mb,data_size_mb,deadline_sec,deadline_rel_sec,data_region
4862,58956,16,ROUTINE,1,83740,4,5203,953,71580,12624,US-EAST
4863,83097,23,ROUTINE,3,172882,6,4451,176,97129,14032,EU-WEST
4864,78833,21,CRITICAL,3,40761,2,4644,125,84088,5255,EU-WEST
4865,64202,17,CRITICAL,5,91379,2,2658,13,67767,3565,EU-CENTRAL
4866,55701,15,ROUTINE,3,517410,8,5083,178,66745,11044,EU-WEST
4867,25324,7,CRITICAL,3,49981,4,3282,93,31035,5711,US-EAST
4868,45786,12,ROUTINE,2,13714,1,1709,143,56831,11045,US-EAST
4869,24115,6,CRITICAL,3,19238,2,3000,394,28394,4279,EU-WEST
4870,69151,19,CRITICAL,4,557143,6,4731,202,78404,9253,EU-CENTRAL
4871,24787,6,CRITICAL,4,16292,2,2192,251,28160,3373,US-EAST
4872,56007,15,ROUTINE,1,145370,3,4989,276,62994,6987,EU-WEST
4873,67355,18,ROUTINE,2,6874,1,2631,230,73724,6369,EU-CENTRAL
4874,68134,18,ROUTINE,3,117635,3,3577,251,79858,11724,EU-CENTRAL
4875,88602,24,CRITICAL,3,20198,2,2470,7,92676,4074,US-EAST
4876,73556,20,ROUTINE,1,93487,4,2316,1303,80877,7321,US-EAST
4877,56573,15,CRITICAL,3,593634,8,4941,158,67774,11201,EU-CENTRAL
4878,58647,16,ROUTINE,3,322943,5,5716,277,72272,13625,EU-CENTRAL
4879,27179,7,ROUTINE,1,15430,2,4003,86,40911,13732,EU-WEST
4880,35017,9,ROUTINE,3,413586,6,3937,1368,45194,10177,EU-CENTRAL
4881,71778,19,ROUTINE,2,173283,6,6332,132,79265,7487,EU-WEST
4882,40716,11,ROUTINE,3,19682,1,3596,160,53395,12679,EU-WEST
4883,28228,7,ROUTINE,2,352742,8,5611,185,48039,19811,EU-WEST
4884,47642,13,ROUTINE,1,23600,2,2768,52,51211,3569,EU-WEST
4885,61232,17,ROUTINE,1,22938,2,4080,220,67551,6319,US-EAST
4886,54282,15,CRITICAL,3,187692,4,4223,245,60883,6601,EU-CENTRAL
4887,36101,10,ROUTINE,3,167150,5,3928,1946,45057,8956,EU-CENTRAL
4888,35867,9,ROUTINE,1,121051,4,5131,186,48396,12529,EU-WEST
4889,49986,13,CRITICAL,3,26104,2,1952,233,53418,3432,EU-WEST
4890,32052,8,CRITICAL,4,167879,6,6208,251,38150,6098,US-EAST
4891,30376,8,ROUTINE,2,26123,1,4109,74,43944,13568,EU-WEST
4892,25223,7,ROUTINE,1,165883,6,6605,1305,38606,13383,EU-CENTRAL
4893,79020,21,ROUTINE,3,55418,4,3048,226,87686,8666,US-EAST
4894,78563,21,ROUTINE,2,495690,5,4925,153,88039,9476,EU-WEST
4895,42670,11,CRITICAL,5,55193,4,3843,36,48825,6155,US-EAST
4896,53564,14,ROUTINE,1,217693,7,5354,135,69942,16378,EU-CENTRAL
4897,57619,16,ROUTINE,2,190161,8,7162,284,77053,19434,EU-WEST
4898,65263,18,ROUTINE,2,42371,4,3392,214,72038,6775,US-EAST
4899,60004,16,ROUTINE,1,566590,5,4381,219,80625,20621,US-EAST
4900,54268,15,ROUTINE,3,440726,5,5375,160,64825,10557,US-EAST
4901,34770,9,ROUTINE,3,53039,2,3524,79,49557,14787,EU-WEST
4902,27661,7,ROUTINE,3,52485,4,4927,269,39447,11786,US-EAST
4903,60803,16,CRITICAL,3,59585,2,3971,170,63022,2219,EU-WEST
4904,56230,15,CRITICAL,5,68025,4,3530,107,59044,2814,US-EAST
4905,80417,22,CRITICAL,3,83309,3,4315,152,83552,3135,US-EAST
4906,33747,9,CRITICAL,4,244582,8,4725,13,41093,7346,EU-WEST
4907,78578,21,CRITICAL,3,6176,1,3537,237,80893,2315,US-EAST
4908,87351,24,ROUTINE,2,500444,6,4628,60,97238,9887,EU-CENTRAL
4909,28652,7,CRITICAL,3,43084,3,3839,264,33344,4692,EU-WEST
4910,60996,16,ROUTINE,3,22930,2,4005,191,66814,5818,US-EAST
4911,27692,7,CRITICAL,5,201701,4,5424,157,35658,7966,US-EAST
4912,33612,9,ROUTINE,2,48658,2,3535,140,48350,14738,EU-CENTRAL
4913,22518,6,CRITICAL,4,8490,1,3797,9,25109,2591,EU-WEST
4914,83576,23,ROUTINE,2,49855,2,1650,211,95279,11703,EU-WEST
4915,56615,15,CRITICAL,3,50271,3,4113,1626,58717,2102,US-EAST
4916,45964,12,ROUTINE,3,13354,2,4224,127,49582,3618,US-EAST
4917,39599,10,ROUTINE,3,9691,2,4837,185,51090,11491,US-EAST
4918,82701,22,ROUTINE,3,55226,2,4071,139,92871,10170,EU-WEST
4919,38909,10,ROUTINE,1,28528,2,3997,1067,42090,3181,US-EAST
4920,51097,14,ROUTINE,2,22704,1,2191,244,54677,3580,EU-CENTRAL
4921,89035,24,ROUTINE,3,227311,5,2961,396,109879,20844,EU-CENTRAL
4922,43140,11,CRITICAL,5,188574,4,2832,118,49696,6556,US-EAST
4923,61035,16,ROUTINE,3,13485,1,2885,693,76081,15046,EU-WEST
4924,69651,19,ROUTINE,1,394806,8,4647,66,83001,13350,EU-WEST
4925,64547,17,ROUTINE,2,43626,2,1596,30,68848,4301,EU-CENTRAL
4926,53861,14,ROUTINE,1,406535,7,7063,212,63287,9426,EU-WEST
4927,48365,13,ROUTINE,3,98849,4,3275,125,57893,9528,US-EAST
4928,31155,8,ROUTINE,2,12113,1,3252,270,37550,6395,EU-CENTRAL
4929,34827,9,ROUTINE,2,22238,2,3983,246,42525,7698,EU-WEST
4930,44471,12,CRITICAL,3,201979,7,6966,289,52579,8108,EU-WEST
4931,42926,11,ROUTINE,3,112450,3,3599,14,54273,11347,EU-WEST
4932,31505,8,ROUTINE,1,356966,4,5615,219,49497,17992,US-EAST
4933,48835,13,ROUTINE,3,195008,7,6672,202,58987,10152,EU-WEST
4934,42384,11,ROUTINE,3,42747,3,3151,287,55438,13054,EU-CENTRAL
4935,37750,10,ROUTINE,2,6847,1,1455,8,51324,13574,EU-WEST
4936,49326,13,ROUTINE,2,20132,1,2768,101,62539,13213,EU-WEST
4937,54305,15,ROUTINE,2,218391,8,6464,748,69123,14818,EU-WEST
4938,39285,10,CRITICAL,5,83645,2,1465,1989,45629,6344,EU-CENTRAL
4939,48833,13,ROUTINE,1,48834,4,2512,72,57876,9043,EU-WEST
4940,53028,14,ROUTINE,2,5526,2,2175,144,63206,10178,US-EAST
4941,48246,13,ROUTINE,1,561218,7,5883,12,59045,10799,EU-WEST
4942,85217,23,ROUTINE,3,407712,5,4257,85,100148,14931,EU-WEST
4943,83708,23,CRITICAL,4,37926,1,1353,45,86333,2625,US-EAST
4944,35021,9,ROUTINE,3,123747,2,2336,780,48789,13768,EU-CENTRAL
4945,28756,7,ROUTINE,1,218287,4,3238,169,49249,20493,US-EAST
4946,31743,8,ROUTINE,1,503659,7,4834,204,48837,17094,US-EAST
4947,38244,10,ROUTINE,1,242965,6,6109,18,50302,12058,US-EAST
4948,40205,11,ROUTINE,1,33045,2,3650,1051,52515,12310,US-EAST
4949,50412,14,ROUTINE,2,30636,2,2093,142,56053,5641,US-EAST
4950,77191,21,ROUTINE,1,196009,4,3752,134,91825,14634,EU-WEST
4951,46040,12,ROUTINE,1,37454,2,2287,148,61799,15759,US-EAST
4952,63715,17,CRITICAL,5,595314,5,4746,111,74127,10412,US-EAST
4953,32564,9,CRITICAL,5,534037,4,5083,159,41579,9015,EU-WEST
4954,49538,13,ROUTINE,2,7220,1,1898,65,57286,7748,US-EAST
4955,60527,16,ROUTINE,2,157309,6,6858,17,69809,9282,US-EAST
4956,87318,24,ROUTINE,3,396957,7,5429,1622,108571,21253,EU-WEST
4957,49252,13,ROUTINE,3,541567,5,4237,94,71607,22355,EU-WEST
4958,35188,9,ROUTINE,1,67957,2,2084,32,44872,9684,EU-CENTRAL
4959,45834,12,CRITICAL,4,37225,2,4444,1399,47692,1858,EU-CENTRAL
4960,38042,10,CRITICAL,3,219426,8,6677,1806,44376,6334,EU-CENTRAL
4961,47937,13,ROUTINE,2,401465,7,5700,90,60953,13016,EU-WEST
4962,25347,7,ROUTINE,3,571145,7,7274,199,36617,11270,US-EAST
4963,66605,18,ROUTINE,3,52560,4,4973,1412,74280,7675,EU-WEST
4964,77260,21,ROUTINE,2,58175,4,3595,242,94443,17183,US-EAST
4965,84305,23,ROUTINE,1,184302,6,3890,496,99842,15537,US-EAST
4966,29842,8,ROUTINE,2,33283,2,2035,605,43369,13527,EU-CENTRAL
4967,52018,14,ROUTINE,1,231820,8,5244,170,69145,17127,EU-WEST
4968,85819,23,ROUTINE,1,44061,4,3077,122,90563,4744,US-EAST
4969,40959,11,ROUTINE,2,59015,3,2802,6,55198,14239,US-EAST
4970,56696,15,ROUTINE,1,84408,4,3706,230,72908,16212,US-EAST
4971,71530,19,CRITICAL,4,61495,2,3637,148,75008,3478,US-EAST
4972,38568,10,ROUTINE,3,123830,4,5028,123,53129,14561,EU-CENTRAL
4973,61297,17,ROUTINE,2,46523,3,2862,41,77802,16505,EU-CENTRAL
4974,32906,9,ROUTINE,1,30705,1,3425,205,48688,15782,US-EAST
4975,86059,23,ROUTINE,3,243361,5,5797,79,106594,20535,EU-WEST
4976,57289,15,CRITICAL,5,228035,7,5925,143,63888,6599,US-EAST
4977,82774,22,ROUTINE,2,190488,5,3642,116,94829,12055,US-EAST
4978,47984,13,CRITICAL,3,24940,2,3239,198,49565,1581,EU-WEST
4979,36708,10,ROUTINE,1,219924,7,3992,253,56871,20163,US-EAST
4980,58122,16,ROUTINE,2,138159,2,1624,101,76180,18058,EU-CENTRAL
4981,47270,13,ROUTINE,3,30836,1,1885,19,55628,8358,EU-WEST
4982,78012,21,ROUTINE,2,97858,4,4063,240,84010,5998,US-EAST
4983,89466,24,CRITICAL,3,415915,5,3077,170,98641,9175,US-EAST
4984,45495,12,ROUTINE,2,27128,1,3608,171,60555,15060,US-EAST
4985,64473,17,ROUTINE,2,33557,2,2710,127,80198,15725,EU-WEST
4986,32976,9,ROUTINE,3,45541,2,4828,108,44778,11802,EU-WEST
4987,64988,18,CRITICAL,4,220475,4,3037,59,72038,7050,US-EAST
4988,32762,9,ROUTINE,1,40067,4,4413,1907,42312,9550,EU-CENTRAL
4989,85844,23,ROUTINE,2,203701,7,4072,79,95021,9177,EU-WEST
4990,54508,15,ROUTINE,3,224146,8,6465,267,64211,9703,US-EAST
4991,38796,10,ROUTINE,1,10310,2,3270,61,51689,12893,US-EAST
4992,41707,11,CRITICAL,5,79290,3,3813,294,45463,3756,EU-WEST
4993,66115,18,ROUTINE,3,142520,3,4610,639,72742,6627,EU-CENTRAL
4994,79355,22,CRITICAL,3,283582,4,4703,155,87122,7767,EU-WEST
4995,23246,6,ROUTINE,3,304691,8,6119,61,35813,12567,EU-CENTRAL
4996,28250,7,ROUTINE,3,476402,8,7209,1206,48909,20659,EU-CENTRAL
4997,36402,10,ROUTINE,1,316634,8,5805,62,57552,21150,EU-CENTRAL
4998,40053,11,ROUTINE,1,419968,7,6735,100,57313,17260,EU-WEST
4999,69260,19,ROUTINE,1,561559,4,5262,244,78801,9541,EU-CENTRAL
5000,44337,12,ROUTINE,3,65245,4,4348,204,59238,14901,EU-WEST
5001,54391,15,CRITICAL,5,189957,5,4842,13,60868,6477,EU-WEST
5002,48554,13,CRITICAL,5,33699,1,2212,262,50978,2424,US-EAST
5003,54937,15,ROUTINE,1,18489,2,1496,28,69856,14919,EU-WEST
5004,38905,10,ROUTINE,3,133221,3,2385,97,50295,11390,EU-WEST
5005,60900,16,ROUTINE,1,11853,1,4231,95,76914,16014,EU-WEST
5006,56268,15,ROUTINE,3,353103,4,4734,95,71465,15197,US-EAST
5007,27707,7,ROUTINE,3,321508,7,6044,283,42856,15149,EU-WEST
5008,73612,20,ROUTINE,3,159768,7,7113,273,82300,8688,EU-CENTRAL
5009,37409,10,CRITICAL,3,238846,7,4250,1562,44864,7455,EU-CENTRAL
5010,55245,15,CRITICAL,3,113181,3,2425,175,60809,5564,EU-WEST
5011,60224,16,CRITICAL,3,63907,4,4507,76,63912,3688,EU-CENTRAL
5012,45715,12,ROUTINE,1,239590,7,4367,109,59902,14187,US-EAST
5013,27636,7,CRITICAL,3,211658,5,5706,298,37409,9773,US-EAST
5014,80672,22,ROUTINE,3,42303,3,3062,1648,88850,8178,EU-CENTRAL
5015,82088,22,ROUTINE,2,33326,1,2808,42,91746,9658,EU-CENTRAL
5016,50867,14,ROUTINE,3,216014,4,5002,93,70172,19305,EU-CENTRAL
5017,24642,6,ROUTINE,2,483065,5,6198,130,35109,10467,EU-WEST
5018,62752,17,ROUTINE,2,20614,1,3194,1067,67779,5027,US-EAST
5019,33189,9,CRITICAL,3,107520,4,2771,196,38092,4903,US-EAST
5020,32951,9,ROUTINE,1,131483,3,2103,210,51234,18283,EU-WEST
5021,23573,6,ROUTINE,1,7043,1,3617,470,34351,10778,US-EAST
5022,87483,24,ROUTINE,3,189171,5,2972,48,104165,16682,EU-WEST
5023,66680,18,CRITICAL,5,230203,6,3783,170,74099,7419,EU-WEST
5024,59203,16,ROUTINE,1,187721,7,5548,182,78710,19507,EU-CENTRAL
5025,71887,19,ROUTINE,2,25795,2,3376,239,82783,10896,US-EAST
5026,33924,9,ROUTINE,1,430315,6,3375,181,44571,10647,US-EAST
5027,39428,10,ROUTINE,1,38909,2,1492,160,54029,14601,EU-CENTRAL
5028,38168,10,CRITICAL,5,416497,6,6786,213,48597,10429,EU-WEST
5029,31234,8,ROUTINE,2,359164,8,5598,185,45957,14723,EU-CENTRAL
5030,36062,10,ROUTINE,3,18540,2,3133,1884,51788,15726,EU-CENTRAL
5031,71842,19,CRITICAL,4,504851,6,4143,185,81818,9976,EU-WEST
5032,45540,12,ROUTINE,2,341361,8,6174,143,60780,15240,EU-CENTRAL
5033,37978,10,ROUTINE,3,398708,5,5310,780,51972,13994,EU-WEST
5034,70667,19,ROUTINE,2,510889,7,6465,261,86312,15645,EU-WEST
5035,71559,19,CRITICAL,5,51309,4,5160,233,76154,4595,EU-CENTRAL
5036,64144,17,ROUTINE,2,85594,3,3934,232,76566,12422,US-EAST
5037,69413,19,ROUTINE,3,20687,1,3420,179,81643,12230,EU-CENTRAL
5038,81612,22,ROUTINE,2,598340,5,2875,275,97802,16190,US-EAST
5039,26497,7,CRITICAL,3,30510,1,2179,192,29196,2699,EU-WEST
5040,44595,12,ROUTINE,3,58432,4,5146,204,56087,11492,US-EAST
5041,76814,21,ROUTINE,2,37847,1,1471,1826,89262,12448,US-EAST
5042,23999,6,ROUTINE,2,38136,1,3005,257,32834,8835,EU-WEST
5043,78538,21,ROUTINE,3,127504,2,3204,206,94725,16187,US-EAST
5044,47285,13,CRITICAL,4,21802,2,4667,61,51117,3832,EU-WEST
5045,25839,7,ROUTINE,2,238462,7,6107,228,37085,11246,EU-WEST
5046,49365,13,ROUTINE,3,458162,7,7194,146,63719,14354,EU-WEST
5047,60139,16,CRITICAL,3,28142,1,1578,911,62274,2135,EU-WEST
5048,34511,9,CRITICAL,3,11478,1,902,84,35526,1015,EU-CENTRAL
5049,49940,13,CRITICAL,5,11528,2,4296,1342,52947,3007,EU-CENTRAL
5050,75858,21,ROUTINE,2,48338,4,5008,271,80651,4793,EU-CENTRAL
5051,23957,6,ROUTINE,2,206227,8,7042,15,40487,16530,US-EAST
5052,21682,6,ROUTINE,2,16060,2,2224,290,36909,15227,EU-WEST
5053,26527,7,ROUTINE,3,41562,3,5062,103,37276,10749,EU-CENTRAL
5054,34302,9,CRITICAL,3,52501,4,2535,266,38610,4308,US-EAST
5055,40322,11,ROUTINE,3,105475,3,3156,184,51908,11586,US-EAST
5056,57771,16,ROUTINE,1,153467,4,3659,111,65625,7854,EU-WEST
5057,79992,22,CRITICAL,4,11677,2,2918,18,83580,3588,EU-WEST
5058,38381,10,CRITICAL,3,33130,1,3367,236,40614,2233,US-EAST
5059,43570,12,ROUTINE,3,222505,7,3865,80,53191,9621,US-EAST
5060,64556,17,ROUTINE,2,59345,2,2085,216,74380,9824,EU-WEST
5061,85067,23,ROUTINE,2,52932,2,4486,213,96528,11461,US-EAST
5062,42765,11,CRITICAL,3,20217,2,3402,113,43912,1147,EU-WEST
5063,47311,13,CRITICAL,4,137129,4,3192,153,55172,7861,US-EAST
5064,35213,9,ROUTINE,1,8684,2,4093,290,42050,6837,EU-WEST
5065,83877,23,ROUTINE,1,167170,7,4547,257,94811,10934,EU-WEST
5066,77474,21,ROUTINE,3,245662,6,3882,1678,87906,10432,EU-CENTRAL
5067,38326,10,ROUTINE,3,9661,1,3680,158,52767,14441,US-EAST
5068,25617,7,ROUTINE,3,442246,8,4507,944,40777,15160,US-EAST
5069,31739,8,ROUTINE,2,67786,2,2875,49,38284,6545,EU-WEST
5070,58479,16,CRITICAL,4,53349,4,5208,73,64128,5649,EU-WEST
5071,82705,22,CRITICAL,4,225175,7,4769,35,92087,9382,EU-WEST
5072,70364,19,ROUTINE,2,87712,3,4161,1166,84016,13652,EU-WEST
5073,45232,12,ROUTINE,2,38223,1,3966,177,51968,6736,US-EAST
5074,73413,20,ROUTINE,1,58611,3,2285,83,85625,12212,EU-CENTRAL
5075,69907,19,ROUTINE,1,229472,5,2829,48,86719,16812,US-EAST
5076,66872,18,ROUTINE,1,279027,5,5913,21,87272,20400,US-EAST
5077,29711,8,ROUTINE,2,6499,2,3330,1586,37298,7587,EU-WEST
5078,39078,10,ROUTINE,2,14039,1,2777,252,41916,2838,EU-WEST
5079,44085,12,ROUTINE,2,54274,2,2398,46,48241,4156,EU-CENTRAL
5080,74805,20,CRITICAL,5,202936,8,4681,75,83866,9061,US-EAST
5081,45564,12,ROUTINE,2,24223,2,3783,193,53904,8340,EU-WEST
5082,38665,10,ROUTINE,3,32309,1,2098,124,42116,3451,US-EAST
5083,62603,17,CRITICAL,3,211037,6,4703,1414,71520,8917,EU-CENTRAL
5084,49846,13,CRITICAL,5,28490,1,3183,180,52017,2171,US-EAST
5085,29307,8,ROUTINE,1,389402,5,3157,141,51475,22168,US-EAST
5086,72145,20,CRITICAL,5,443461,8,6345,146,83077,10932,US-EAST
5087,70488,19,CRITICAL,3,423007,6,3877,53,81367,10879,EU-CENTRAL
5088,41703,11,CRITICAL,3,37048,2,3402,153,46309,4606,EU-WEST
5089,69824,19,ROUTINE,3,25616,1,3662,157,83976,14152,EU-CENTRAL
5090,82743,22,ROUTINE,3,42657,2,3663,74,94957,12214,EU-WEST
5091,25784,7,ROUTINE,2,12297,2,1737,618,33635,7851,EU-WEST
5092,78171,21,ROUTINE,2,51611,4,3531,196,85480,7309,US-EAST
5093,45558,12,CRITICAL,4,102046,2,1557,1675,50538,4980,EU-WEST
5094,56941,15,ROUTINE,3,28074,1,3130,48,62262,5321,EU-WEST
5095,53451,14,CRITICAL,4,37593,2,2197,1359,58253,4802,EU-WEST
5096,35813,9,ROUTINE,3,39853,2,4541,163,46487,10674,US-EAST
5097,63871,17,ROUTINE,3,5011,1,2180,276,76209,12338,EU-CENTRAL
5098,73894,20,ROUTINE,3,520812,6,4269,215,89243,15349,EU-CENTRAL
5099,67972,18,ROUTINE,1,186634,6,5044,297,88494,20522,US-EAST
5100,38589,10,ROUTINE,2,28215,2,3149,24,51131,12542,EU-WEST
5101,57370,15,ROUTINE,1,45567,3,3578,57,73224,15854,EU-CENTRAL
5102,51008,14,ROUTINE,2,190201,8,6363,265,67728,16720,EU-CENTRAL
5103,59219,16,CRITICAL,3,184805,7,4074,187,65061,5842,US-EAST
5104,80751,22,ROUTINE,2,114264,4,4938,246,88324,7573,EU-WEST
5105,49865,13,ROUTINE,1,9631,1,2023,37,62462,12597,EU-WEST
5106,51398,14,CRITICAL,5,30997,2,2921,194,54188,2790,EU-WEST
5107,25004,6,ROUTINE,2,448920,5,3109,25,42019,17015,EU-WEST
5108,74187,20,ROUTINE,1,215900,4,3971,154,85598,11411,EU-CENTRAL
5109,71811,19,CRITICAL,4,44569,4,3576,57,74966,3155,EU-CENTRAL
5110,24257,6,ROUTINE,1,597510,7,6332,1723,34147,9890,EU-WEST
5111,42296,11,ROUTINE,2,377970,4,5424,290,61424,19128,EU-WEST
5112,35786,9,ROUTINE,1,51495,2,3633,219,44172,8386,US-EAST
5113,61930,17,CRITICAL,3,24331,1,3456,41,67188,5258,US-EAST
5114,40236,11,ROUTINE,3,91206,3,4396,200,55362,15126,EU-WEST
5115,42382,11,ROUTINE,1,43304,2,1842,289,50851,8469,US-EAST
5116,77029,21,ROUTINE,1,187900,5,3292,30,89428,12399,EU-WEST
5117,86042,23,ROUTINE,1,198479,5,6002,166,100596,14554,EU-WEST
5118,24730,6,CRITICAL,4,24749,1,1410,105,29479,4749,US-EAST
5119,65727,18,ROUTINE,3,40632,2,4689,58,74862,9135,US-EAST
5120,28067,7,ROUTINE,3,45990,4,4527,293,43485,15418,US-EAST
5121,78719,21,ROUTINE,3,106005,4,2765,191,95440,16721,EU-CENTRAL
5122,72112,20,CRITICAL,3,266220,7,4859,91,80189,8077,EU-WEST
5123,76031,21,ROUTINE,1,48700,4,3799,64,84285,8254,EU-CENTRAL
5124,52985,14,CRITICAL,4,59665,4,5401,158,59276,6291,US-EAST
5125,56357,15,ROUTINE,2,41161,3,2183,49,64550,8193,EU-CENTRAL
5126,54920,15,CRITICAL,3,123608,3,2924,86,59139,4219,US-EAST
5127,26258,7,CRITICAL,4,113447,2,3912,237,30206,3948,EU-CENTRAL
5128,74236,20,CRITICAL,3,535169,6,6732,182,85210,10974,US-EAST
5129,48069,13,CRITICAL,4,18172,1,2076,558,49352,1283,US-EAST
5130,33513,9,ROUTINE,2,37669,2,3272,282,47221,13708,EU-CENTRAL
5131,47706,13,ROUTINE,3,184865,4,4878,220,63957,16251,EU-CENTRAL
5132,36819,10,ROUTINE,3,310618,8,7024,194,47903,11084,US-EAST
5133,60148,16,CRITICAL,3,58352,3,2286,65,62930,2782,EU-CENTRAL
5134,57414,15,ROUTINE,3,81362,4,2397,130,74280,16866,EU-WEST
5135,82287,22,ROUTINE,3,236122,6,6604,123,92160,9873,US-EAST
5136,62396,17,CRITICAL,4,38478,1,1275,972,64213,1817,US-EAST
5137,63469,17,ROUTINE,1,510271,4,4926,174,80934,17465,US-EAST
5138,70800,19,ROUTINE,2,210002,8,6866,296,83894,13094,EU-CENTRAL
5139,27186,7,CRITICAL,3,52405,3,2159,89,29576,2390,US-EAST
5140,63188,17,ROUTINE,3,108614,3,3369,1552,73827,10639,EU-CENTRAL
5141,58120,16,CRITICAL,3,245959,8,7724,170,67336,9216,EU-CENTRAL
5142,36153,10,ROUTINE,2,39840,1,3974,112,48011,11858,EU-WEST
5143,43091,11,ROUTINE,1,162344,6,4813,125,54427,11336,US-EAST
5144,76430,21,ROUTINE,3,265397,5,3047,119,93243,16813,US-EAST
5145,57493,15,ROUTINE,3,79057,2,1721,275,63416,5923,EU-WEST
5146,57931,16,ROUTINE,1,153538,4,4965,65,70752,12821,EU-WEST
5147,55317,15,ROUTINE,1,177276,7,5497,160,63180,7863,EU-CENTRAL
5148,72434,20,ROUTINE,1,29638,2,2174,579,87358,14924,EU-WEST
5149,66677,18,ROUTINE,1,206261,5,4286,262,82850,16173,US-EAST
5150,51700,14,ROUTINE,2,142464,2,1324,279,63186,11486,EU-WEST
5151,85191,23,CRITICAL,4,16858,2,1786,256,89401,4210,EU-WEST
5152,72772,20,ROUTINE,1,467806,8,6895,291,90286,17514,EU-CENTRAL
5153,71058,19,ROUTINE,2,52102,4,2757,90,83872,12814,EU-WEST
5154,45003,12,ROUTINE,1,12192,2,3610,240,56966,11963,US-EAST
5155,53653,14,ROUTINE,1,36117,2,3915,32,65650,11997,EU-WEST
5156,46376,12,ROUTINE,2,483398,6,5338,148,60241,13865,EU-WEST
5157,46038,12,ROUTINE,1,252605,8,4390,292,59245,13207,EU-WEST
5158,29032,8,ROUTINE,3,22532,1,4222,278,32314,3282,US-EAST
5159,79566,22,ROUTINE,2,50152,4,4504,246,87622,8056,US-EAST
5160,27821,7,ROUTINE,2,412518,4,5129,157,42313,14492,EU-WEST
5161,35414,9,ROUTINE,3,599885,5,3059,1676,51520,16106,EU-WEST
5162,62830,17,ROUTINE,1,49612,3,2709,230,69367,6537,EU-CENTRAL
5163,28850,8,CRITICAL,5,98965,3,1888,17,35931,7081,EU-CENTRAL
5164,54303,15,ROUTINE,3,56123,3,2123,83,61731,7428,US-EAST
5165,35350,9,ROUTINE,1,31721,2,2967,295,41561,6211,US-EAST
5166,40353,11,ROUTINE,2,204634,5,3060,56,59346,18993,EU-CENTRAL
5167,41980,11,ROUTINE,2,97703,2,3467,160,59954,17974,EU-WEST
5168,75988,21,CRITICAL,3,42400,4,5417,48,78252,2264,US-EAST
5169,61101,16,CRITICAL,5,17686,2,2005,15,62832,1731,US-EAST
5170,74806,20,ROUTINE,3,29603,2,3841,240,78911,4105,EU-CENTRAL
5171,76972,21,ROUTINE,2,119591,2,1679,147,94288,17316,US-EAST
5172,32966,9,ROUTINE,3,9741,2,1661,31,41889,8923,US-EAST
5173,69377,19,ROUTINE,3,53230,3,2631,133,82219,12842,EU-CENTRAL
5174,43656,12,ROUTINE,2,8234,2,4623,109,49838,6182,US-EAST
5175,65282,18,ROUTINE,2,57336,2,1298,231,76752,11470,US-EAST
5176,22680,6,ROUTINE,2,113945,2,4476,244,31235,8555,EU-CENTRAL
5177,70754,19,ROUTINE,3,425689,6,6097,136,90123,19369,EU-CENTRAL
5178,31020,8,ROUTINE,3,44779,4,2830,155,35375,4355,EU-WEST
5179,68435,19,ROUTINE,3,14092,1,2562,123,79800,11365,EU-WEST
5180,57736,16,ROUTINE,2,415151,8,6433,193,77901,20165,EU-CENTRAL
5181,54906,15,ROUTINE,2,44294,4,3338,1174,65812,10906,EU-WEST
5182,27450,7,ROUTINE,1,9728,1,2608,286,35852,8402,US-EAST
5183,65316,18,CRITICAL,3,11355,1,3903,257,69273,3957,US-EAST
5184,49358,13,ROUTINE,1,111664,2,3928,91,59805,10447,US-EAST
5185,45309,12,ROUTINE,2,53172,2,3057,235,49094,3785,EU-WEST
5186,37743,10,CRITICAL,5,165839,8,6308,287,44294,6551,EU-WEST
5187,46480,12,ROUTINE,3,33873,2,3609,282,57311,10831,US-EAST
5188,85525,23,ROUTINE,3,22458,1,1777,151,95605,10080,EU-WEST
5189,34036,9,ROUTINE,1,344493,8,5709,1294,56064,22028,US-EAST
5190,29469,8,ROUTINE,1,16295,1,3655,653,39933,10464,EU-WEST
5191,72166,20,CRITICAL,3,13513,1,4195,152,74710,2544,US-EAST
5192,85280,23,ROUTINE,3,37565,1,1448,636,96523,11243,US-EAST
5193,37122,10,ROUTINE,3,47002,3,3027,248,41534,4412,EU-WEST
5194,34565,9,CRITICAL,3,175848,7,5078,159,40571,6006,EU-WEST
5195,30815,8,ROUTINE,1,345931,4,3111,10,51862,21047,EU-CENTRAL
5196,57073,15,ROUTINE,1,403295,7,3852,983,67217,10144,EU-WEST
5197,46630,12,ROUTINE,1,87269,3,2551,291,56838,10208,US-EAST
5198,89593,24,ROUTINE,2,167255,8,5904,233,103635,14042,US-EAST
5199,73988,20,CRITICAL,3,28592,2,2489,677,78817,4829,EU-CENTRAL
5200,29726,8,CRITICAL,3,500280,7,7041,241,39294,9568,EU-WEST
5201,65259,18,CRITICAL,3,11238,2,1757,19,68597,3338,EU-WEST
5202,66453,18,ROUTINE,3,167040,7,5130,203,84942,18489,EU-CENTRAL
5203,78642,21,ROUTINE,1,244634,4,3531,1706,90608,11966,EU-WEST
5204,25411,7,CRITICAL,4,313683,4,3182,81,33582,8171,EU-CENTRAL
5205,52040,14,ROUTINE,2,214435,5,3162,930,63821,11781,EU-WEST
